id;country;designation;points;price;province;region_1;winery
17627;Italy;Stern;87;20;Northeastern Italy;Alto Adige;Erste Neue
17628;Italy;Vitiano;87;10;Central Italy;Umbria;Falesco
17632;Italy;Poggio Calvelli;87;16;Central Italy;Orvieto Classico Superiore;La Carraia
17633;Italy;Terrarossa;87;20;Piedmont;Gavi;La Zerba
17636;Italy;Foresco;87;18;Central Italy;Umbria;Barberani
17637;Italy;Adriatico;87;18;Northeastern Italy;Colli Orientali del Friuli;Bastianich
17641;Italy;Montiggl;87;20;Northeastern Italy;Alto Adige;Cantina Produttori San Michele Appiano
17642;Italy;Grey Label;87;20;Northwestern Italy;Colli di Luni;Cantine Lunae Bosoni
17646;Italy;Traminer Aromatico;87;22;Northeastern Italy;Alto Adige;Josef Weger
17657;Italy;Aquilis;92;25;Northeastern Italy;Friuli Aquileia;Tenuta Cà Bolani
17676;Italy;Riserva del Lupo;92;29;Lombardy;Lugana;Cà Lojera
17692;Italy;Allegro Amabile;84;10;Central Italy;Lambrusco di Sorbara;Cantina di Sorbara
17693;Italy;Allegro Amabile Rosé;84;10;Central Italy;Lambrusco di Sorbara;Cantina di Sorbara
17712;Italy;Monte Tenda;87;17;Veneto;Soave Classico;Marcato
17716;Italy;Movado;87;48;Northeastern Italy;Alto Adige;Andriano
17717;Italy;Tufaie;87;13;Veneto;Soave Classico Superiore;Bolla
17718;Italy;Aristos;87;18;Northeastern Italy;Alto Adige Valle Isarco;Cantina Valle Isarco
17724;Italy;Torre;87;26;Lombardy;Lugana;Citari
17732;Italy;Bricco Pernice;94;103;Piedmont;Barolo;Elvio Cogno
17748;Italy;Vigna Elena Riserva;94;106;Piedmont;Barolo;Elvio Cogno
17751;Italy;Leon Riserva;94;96;Piedmont;Barolo;Rivetto
17797;Italy;Vigna Contessa Luisa Gran Selezione;85;60;Tuscany;Chianti Classico;Villa Calcinaia
17815;Italy;Riesling;86;25;Northeastern Italy;Venezia Giulia;Marco Cecchini
17816;Italy;Modello delle Venezie;86;10;Northeastern Italy;Venezie;Masi
17820;Italy;Ronchi di Pietro;86;18;Northeastern Italy;Colli Orientali del Friuli;Zorzettig
17827;Italy;Pinot Bianco;86;25;Northeastern Italy;Colli Orientali del Friuli;Scubia
17837;Italy;Le Lune;86;14;Piedmont;Gavi;Marchesi di Barolo
17869;Italy;Vitiano;88;14;Central Italy;Umbria;Falesco
17876;Italy;Cratis;88;36;Northeastern Italy;Colli Orientali del Friuli;Scubla
17896;Italy;Titulus;85;13;Central Italy;Verdicchio dei Castelli di Jesi;Fazi Battaglia
17902;Italy;Selezione Frassineto;85;23;Central Italy;Colli Piacentini;Tenuta Villa Tavernago
17903;Italy;Podere;85;10;Central Italy;Montepulciano d'Abruzzo;Umani Ronchi
17929;Italy;La Villa;87;16;Piedmont;Barbera d'Asti;Tenuta Olim Bauda
17930;Italy;Tradizione;87;17;Piedmont;Barbera d'Alba;Tre Donne
17937;Italy;La Briosa;87;20;Piedmont;Barbera del Monferrato;Montalbera
17949;Italy;Otre Fish;88;17;Southern Italy;Puglia;Teanum
17952;Italy;Bocca di Lupo;88;46;Southern Italy;Castel del Monte;Tormaresca
17953;Italy;Torcicoda;88;19;Southern Italy;Salento;Tormaresca
17958;Italy;Orfeo;88;20;Southern Italy;Puglia;Cantine Paolo Leo
17969;Italy;Elo Veni;88;17;Southern Italy;Salento;Leone de Castris
18003;Italy;Pajoré;92;57;Piedmont;Barbaresco;Rizzi
18006;Italy;Serralunga;92;31;Piedmont;Barolo;Giovanni Rosso
18007;Italy;Vigna Lazzairasco;92;44;Piedmont;Barolo;Guido Porro
18018;Italy;Parafada;92;65;Piedmont;Barolo;Palladino
18021;Italy;Gabutti Bussia;92;60;Piedmont;Barolo;Stroppiana
18071;Italy;Rosato;90;17;Sicily & Sardinia;Etna;Cottanera
18072;Italy;Shamaris;90;20;Sicily & Sardinia;Sicilia;Cusumano
18083;Italy;Coniale;91;45;Tuscany;Toscana;Castellare di Castellina
18092;Italy;Balifico;91;60;Tuscany;Toscana;Volpaia
18099;Italy;Gagliole;91;85;Tuscany;Colli della Toscana Centrale;Gagliole
18100;Italy;Poggio ai Merli;91;75;Tuscany;Toscana;Castellare di Castellina
18123;Italy;Costamolino;89;16;Sicily & Sardinia;Vermentino di Sardegna;Argiolas
18127;Italy;Bianco;89;20;Southern Italy;Lacryma Christi del Vesuvio;Mastroberardino
18128;Italy;Melizie Passito;89;45;Southern Italy;Irpinia;Mastroberardino
18137;Italy;Traluna;88;16;Tuscany;Toscana;Tenuta Villa Trasqua
18167;Italy;Riserva;90;35;Tuscany;Vino Nobile di Montepulciano;Carpineto
18168;Italy;Gran Selezione;90;45;Tuscany;Chianti Classico;Casa Sola
18192;Italy;Papeo;90;35;Tuscany;Toscana;Terre del Marchesato
18253;Italy;Cannubi;92;108;Piedmont;Barolo;Poderi Luigi Einaudi
18274;Italy;Bramaluce;89;23;Tuscany;Maremma Toscana;Terenzi
18277;Italy;Amaranto;88;19;Tuscany;Maremma Toscana;Podere San Cristoforo
18279;Italy;Brolio;88;20;Tuscany;Chianti Classico;Barone Ricasoli
18287;Italy;Tuforosso;88;12;Tuscany;Maremma;Sassotondo
18296;Italy;Terra di Monteverro;91;75;Tuscany;Toscana;Monteverro
18300;Italy;Riserva;91;26;Tuscany;Chianti Classico;Renieri
18301;Italy;Le Sughere di Frassinello;91;33;Tuscany;Maremma;Rocca di Frassinello
18302;Italy;Villa Donoratico;91;32;Tuscany;Bolgheri;Tenuta Argentiera
18303;Italy;Caburnio;91;22;Tuscany;Toscana;Tenuta Monteti
18307;Italy;Varvàra;91;30;Tuscany;Bolgheri;Castello di Bolgheri
18308;Italy;Il Borro;91;37;Tuscany;Toscana;Il Borro
18313;Italy;Kappa;91;12;Tuscany;Toscana;Fattoria Kappa
18316;Italy;Corbaia;91;65;Tuscany;Toscana;Castello di Bossi
18317;Italy;Bellezza;91;30;Tuscany;Chianti Classico;Castello di Gabbiano
18329;Italy;Terrale Oro;83;10;Sicily & Sardinia;Sicilia;Calatrasi
18334;Italy;Castello Svevo;83;16;Sicily & Sardinia;Sicilia;Azienda Agricola Milazzo
18345;Italy;Gerbino;82;16;Sicily & Sardinia;Sicilia;Di Giovanna
18379;Italy;Digià;87;18;Tuscany;Toscana;Batzella
18386;Italy;Sanct Valentin;88;40;Northeastern Italy;Alto Adige;Cantina Produttori San Michele Appiano
18388;Italy;Turian;88;24;Northeastern Italy;Colli Orientali del Friuli;Collavini
18389;Italy;Furlana;88;20;Northeastern Italy;Collio;Conti Formentini
18404;Italy;Mongris Riserva;88;30;Northeastern Italy;Collio;Marco Felluga
18405;Italy;Blanc des Rosis;88;28;Northeastern Italy;Venezia Giulia;Mario Schiopetto
18426;Italy;Krafuss;91;50;Northeastern Italy;Alto Adige;Alois Lageder
18442;Italy;Silvì Metodo Classico Riserva Rosé;92;55;Piedmont;Alta Langa;Colombo
18454;Italy;Carapace;92;38;Central Italy;Montefalco Sagrantino;Tenute Lunelli
18457;Italy;Margheria;92;95;Piedmont;Barolo;Azelia
18470;Italy;Vigna La Rosa;92;119;Piedmont;Barolo;Fontanafredda
18510;Italy;Eoos;90;20;Northeastern Italy;Colli Orientali del Friuli;Comelli
18517;Italy;Montessu;90;35;Sicily & Sardinia;Isola dei Nuraghi;Agricola Punica
18544;Italy;Banditella;87;30;Tuscany;Rosso di Montalcino;Col d'Orcia
18561;Italy;La Preosa;86;20;Veneto;Valpolicella Classico Superiore Ripasso;Carlo Boscaini
18577;Italy;Vigneto Sant'Urbano;86;32;Veneto;Valpolicella Classico Superiore;Speri
18593;Italy;Castello di Spaltenna;84;18;Tuscany;Chianti Classico;Villa Vignamaggio
18640;Italy;Riserva;90;54;Central Italy;Montefalco Rosso;Arnaldo Caprai
18652;Italy;Passito;90;33;Central Italy;Sagrantino di Montefalco;Còlpetrone
18653;Italy;Etnico;90;35;Central Italy;Sagrantino di Montefalco;Di Filippo
18659;Italy;Ceppate;92;69;Tuscany;Toscana;Terrabianca
18675;Italy;Olmaia;92;75;Tuscany;Sant'Antimo;Col d'Orcia
18689;Italy;Serra del Conte;85;10;Central Italy;Verdicchio dei Castelli di Jesi Classico;Garofoli
18702;Italy;La Meirana del Comune di Gavi;85;15;Piedmont;Gavi;Broglia
18711;Italy;Masseria Maime;91;35;Southern Italy;Salento;Tormaresca
18714;Italy;Ai Livelli;91;52;Piedmont;Ghemme;Tiziano Mazzoni
18719;Italy;Privilegio Passito;91;63;Southern Italy;Irpinia;Feudi di San Gregorio
18733;Italy;Riserva;91;100;Piedmont;Barolo;Marchesi di Barolo
18738;Italy;L'Emozione;90;30;Southern Italy;Aglianico del Vulture;Ofanto
18741;Italy;Molamatta;88;23;Northeastern Italy;Collio;Marco Felluga
18770;Italy;Cru Perdu Millesimato;88;45;Lombardy;Franciacorta;Castello Bonomi
18822;Italy;Fiore di Campo;87;22;Northeastern Italy;Venezia Giulia;Lis Neris
18829;Italy;Nina;87;17;Veneto;Veneto;Cà Di Rajo
18846;Italy;Raccontami;90;55;Southern Italy;Primitivo di Manduria;Futura 14
18864;Italy;Magnus;89;36;Southern Italy;Puglia;Ognissole
18865;Italy;Metiusco;89;22;Southern Italy;Salento;Palamà
