Column1;country;points;price;province;region_1;variety;winery
30840;Italy;89;390;Piedmont;Barolo;Nebbiolo;CarlindePaolo
30855;Italy;89;290;Southern Italy;Primitivo di Manduria;Primitivo;Masseria Altemura
30858;Italy;89;270;Piedmont;Langhe;Nebbiolo;Cantina del Pino
30865;Italy;89;250;Southern Italy;Castel del Monte;Nero di Troia;Torrevento
30867;Italy;89;190;Southern Italy;Primitivo di Manduria;Primitivo;Ognissole
30880;Italy;89;350;Piedmont;Roero;Nebbiolo;Negro Angelo e Figli
30884;Italy;89;650;Piedmont;Barolo;Nebbiolo;460 Casina Bric
30887;Italy;89;450;Piedmont;Barolo;Nebbiolo;Borgogno F.lli Serio e Battista
30889;Italy;89;260;Piedmont;Roero;Nebbiolo;Cascina Chicco
30898;Italy;89;420;Piedmont;Barolo;Nebbiolo;Raineri Gianmatteo
30901;Italy;84;130;Lombardy;Lugana;White Blend;Tinazzi
30919;Italy;84;130;Lombardy;Lugana;Turbiana;Vigneti Villabella
30930;Italy;88;190;Southern Italy;Irpinia;Aglianico;Feudi di San Gregorio
30931;Italy;88;220;Sicily & Sardinia;Terre Siciliane;Red Blend;Hauner
30946;Italy;88;400;Southern Italy;Terre del Volturno;Red Blend;Terre del Principe
30948;Italy;88;530;Southern Italy;Falerno del Massico;Aglianico;Trabucco
30952;Italy;88;190;Southern Italy;Campi Flegrei;Falanghina;Cantine Farro
30973;Italy;92;850;Piedmont;Barolo;Nebbiolo;Cascina Adelaide
30975;Italy;92;750;Tuscany;Alta Valle della Greve;Sangiovese;Poggio Scalette
30986;Italy;92;540;Piedmont;Barolo;Nebbiolo;Massolino
30989;Italy;91;600;Tuscany;Cortona;Syrah;Tenimenti Luigi D'Alessandro
31024;Italy;84;150;Veneto;Prosecco;Glera;Enza
31027;Italy;84;150;Veneto;Prosecco;Glera;Foss Marai
31028;Italy;84;90;Tuscany;Tuscany;Sangiovese;Grati
31031;Italy;84;100;Veneto;Veneto;Pinot Grigio;Conselve
31033;Italy;84;150;Central Italy;Lambrusco di Sorbara;Lambrusco;Cleto Chiarli
31039;Italy;84;130;Veneto;Prosecco;Glera;Pasqua
31040;Italy;84;100;Veneto;Veneto;Pinot Grigio;Natale Verga
31046;Italy;84;130;Central Italy;Lambrusco dell'Emilia;Lambrusco;Albinea Canali
31054;Italy;92;1500;Tuscany;Toscana;Red Blend;Agricola Querciabella
31056;Italy;92;300;Tuscany;Chianti Classico;Sangiovese;Cecchi
31059;Italy;92;490;Tuscany;Brunello di Montalcino;Sangiovese Grosso;Casisano Colombaio
31060;Italy;92;290;Tuscany;Bolgheri;Red Blend;Castello di Bolgheri
31068;Italy;92;700;Tuscany;Maremma Toscana;Red Blend;Rocca di Frassinello
31071;Italy;92;350;Tuscany;Maremma Toscana;Petit Verdot;Terre di Talamo
31075;Italy;92;560;Tuscany;Maremma Toscana;Red Blend;Principe Corsini Fattoria Le Corti
31079;Italy;92;400;Tuscany;Chianti Classico;Sangiovese;Brancaia
31082;Italy;88;240;Northeastern Italy;Trento;Chardonnay;Ferrari
31086;Italy;87;300;Veneto;Valpolicella Ripasso Classico;Red Blend;Corte Aleardi
31087;Italy;87;600;Veneto;Amarone della Valpolicella Classico;Red Blend;Corte San Benedetto
31090;Italy;87;160;Veneto;Valpolicella Classico Superiore Ripasso;Red Blend;Delibori
31101;Italy;87;220;Veneto;Valpolicella Superiore Ripasso;Red Blend;Latium di Morini
31102;Italy;87;400;Veneto;Amarone della Valpolicella Classico;Red Blend;Manara
31103;Italy;87;150;Northeastern Italy;Trentino;Pinot Grigio;Lechthaler
31105;Italy;87;300;Lombardy;Lugana;Turbiana;Sansonina
31107;Italy;87;180;Veneto;Valpolicella Classico Superiore Ripasso;Red Blend;Vigneti Villabella
31109;Italy;87;130;Veneto;Soave;Garganega;Tommasi
31110;Italy;86;180;Tuscany;Chianti Rufina;Red Blend;Fattoria di Grignano
31112;Italy;86;170;Tuscany;Chianti Rufina;Red Blend;Fattoria di Basciano
31120;Italy;86;130;Tuscany;Chianti Rufina;Sangiovese;Travignoli
31126;Italy;86;230;Tuscany;Chianti;Red Blend;Cantine Leonardo Da Vinci
31128;Italy;86;190;Tuscany;Chianti Superiore;Red Blend;Tenuta di Morzano
31129;Italy;86;100;Tuscany;Chianti Colli Senesi;Sangiovese;Tenuta di Trecciano
31138;Italy;86;240;Tuscany;Chianti Colli Fiorentini;Red Blend;Castelvecchio
31152;Italy;89;800;Southern Italy;Primitivo di Manduria;Primitivo;Gianfranco Fino
31159;Italy;89;360;Southern Italy;Puglia;Nero di Troia;Ognissole
31165;Italy;89;240;Piedmont;Dogliani Superiore;Dolcetto;Clavesana
31181;Italy;89;880;Piedmont;Barolo;Nebbiolo;Bric Cenciurio
31187;Italy;89;790;Piedmont;Barolo;Nebbiolo;Beni di Batasiolo
31188;Italy;89;1190;Piedmont;Barolo;Nebbiolo;Borgogno
31189;Italy;89;1150;Piedmont;Barolo;Nebbiolo;Borgogno
31194;Italy;89;300;Piedmont;Barolo;Nebbiolo;Mario Gagliasso
31196;Italy;89;450;Piedmont;Barolo;Nebbiolo;Mauro Sebaste
31197;Italy;89;500;Piedmont;Barolo;Nebbiolo;Olivero
31198;Italy;89;150;Piedmont;Dolcetto d'Alba;Dolcetto;Paolo Scavino
31217;Italy;84;100;Veneto;Soave Classico;White Blend;Bolla
31232;Italy;91;1200;Tuscany;Costa Toscana;Syrah;Duemani
31239;Italy;91;600;Tuscany;Cortona;Syrah;Tenimenti Luigi D'Alessandro
31241;Italy;91;500;Tuscany;Montecucco;Sangiovese;Amantis
31245;Italy;91;500;Piedmont;Barolo;Nebbiolo;Amalia
31249;Italy;91;730;Piedmont;Barolo;Nebbiolo;Cascina Bongiovanni
31267;Italy;87;230;Sicily & Sardinia;Terre Siciliane;Zibibbo;Donnafugata
31268;Italy;87;170;Sicily & Sardinia;Terre Siciliane;Insolia;Duca di Salaparuta
31269;Italy;87;280;Sicily & Sardinia;Terre Siciliane;Frappato;FiàNobile
31273;Italy;87;490;Southern Italy;Taurasi;Aglianico;Il Cancelliere
31283;Italy;87;180;Southern Italy;Campi Flegrei;Piedirosso;Cantine Astroni
31284;Italy;87;150;Southern Italy;Campi Flegrei;Piedirosso;Cantine Federiciane
31286;Italy;87;160;Sicily & Sardinia;Sicilia;Nero d'Avola;Ceuso
31310;Italy;91;400;Tuscany;Toscana;Sangiovese;Il Borro
31320;Italy;84;90;Lombardy;Pavia;Moscato;Canti
31325;Italy;84;220;Central Italy;Lambrusco Reggiano;Lambrusco;Medici Ermete
31330;Italy;84;150;Central Italy;Sangiovese di Romagna Superiore;Sangiovese;Poderi dal Nespoli 1929
31333;Italy;84;110;Veneto;Prosecco;Glera;Stella Mia
31335;Italy;84;160;Piedmont;Moscato d'Asti;Moscato;Risata
31338;Italy;84;130;Veneto;Prosecco;Glera;Natale Verga
31341;Italy;84;150;Southern Italy;Salento;Sauvignon Blanc;Tenute Mater Domini
31345;Italy;84;200;Central Italy;Colli Piacentini;Pinot Nero;Luretta
31350;Italy;92;330;Tuscany;Bolgheri Superiore;Red Blend;Campo al Mare
31353;Italy;92;450;Tuscany;Bolgheri Superiore;Red Blend;Fornacelle
31363;Italy;92;580;Tuscany;Bolgheri Superiore;Red Blend;Tenuta I Greppi
31381;Italy;87;190;Veneto;Valpolicella Superiore Ripasso;Red Blend;Pasqua
31383;Italy;87;190;Veneto;Valpolicella Classico Superiore Ripasso;Red Blend;Recchia
31384;Italy;87;400;Veneto;Valpolicella Classico Superiore Ripasso;Red Blend;Rubinelli Vajol
31388;Italy;87;150;Veneto;Valpolicella Superiore;Red Blend;Zenato
31389;Italy;87;450;Veneto;Amarone della Valpolicella Classico;Red Blend;Begali
31392;Italy;87;290;Veneto;Valpolicella Classico Superiore Ripasso;Red Blend;Valentina Cubi
31406;Italy;87;250;Veneto;Valpolicella Ripasso;Red Blend;Corte San Benedetto
31410;Italy;86;200;Tuscany;Vino Nobile di Montepulciano;Red Blend;Astorre Noti
31417;Italy;86;130;Tuscany;Chianti Classico;Red Blend;Coli
31420;Italy;86;100;Tuscany;Chianti;Red Blend;Vecchia Cantina di Montepulciano
31422;Italy;86;160;Tuscany;Chianti;Sangiovese;Fattoria Bini
31424;Italy;86;180;Tuscany;Chianti Montespertoli;Red Blend;Le Fonti a San Giorgio
31443;Italy;89;600;Piedmont;Barolo;Nebbiolo;San Biagio
31444;Italy;89;460;Piedmont;Barolo;Nebbiolo;San Biagio
31453;Italy;89;800;Piedmont;Barolo;Nebbiolo;Paolo Manzone
31454;Italy;89;650;Piedmont;Barolo;Nebbiolo;Pelassa
31456;Italy;89;590;Piedmont;Barolo;Nebbiolo;Tenuta Rocca
31465;Italy;89;200;Piedmont;Barbera d'Alba;Barbera;Ascheri
31471;Italy;89;600;Southern Italy;Primitivo di Manduria;Primitivo;Varvaglione Vigne & Vini
31493;Italy;88;170;Southern Italy;Puglia;Negroamaro;Teanum
31494;Italy;88;380;Southern Italy;Salento;Primitivo;Tenute Rubino
31496;Italy;88;200;Southern Italy;Castel del Monte;Nero di Troia;Torrevento
31497;Italy;88;150;Southern Italy;Salice Salentino;Red Blend;Torrevento
31498;Italy;88;160;Southern Italy;Puglia;Aglianico;Masseria Altemura
31503;Italy;91;500;Tuscany;Montecucco;Sangiovese;Amantis
31515;Italy;91;620;Piedmont;Barolo;Nebbiolo;Giacosa Fratelli
31524;Italy;91;530;Tuscany;Cortona;Syrah;La Braccesca
31598;Italy;87;230;Southern Italy;Ischia;Piedirosso;Tommasone
31600;Italy;87;150;Sicily & Sardinia;Sicilia;Nero d'Avola;Valle dell'Acate
31604;Italy;87;260;Sicily & Sardinia;Sicilia;White Blend;Baglio del Cristo di Campobello
31623;Italy;84;100;Veneto;Soave Classico;Garganega;Cecilia Beretta
31624;Italy;84;140;Central Italy;Lambrusco Grasparossa di Castelvetro;Lambrusco;Cantina di Puianello
31636;Italy;84;150;Central Italy;Emilia;Lambrusco;Venturini Baldini
31637;Italy;84;150;Central Italy;Emilia;Malvasia;Venturini Baldini
31638;Italy;84;140;Veneto;Veneto;Pinot Grigio;Villa Cornaro
31639;Italy;84;90;Piedmont;Moscato d'Asti;Moscato;Bella Bollè
31645;Italy;84;120;Veneto;Veneto;Pinot Grigio;TerrAmore
31646;Italy;84;140;Central Italy;Romagna;Sangiovese;Stefano Berti
31647;Italy;84;160;Veneto;Prosecco Treviso;Glera;Salatin
31652;Italy;92;500;Tuscany;Morellino di Scansano;Sangiovese;Fattoria Le Pupille
31655;Italy;92;450;Tuscany;Brunello di Montalcino;Sangiovese Grosso;Caparzo
31665;Italy;92;570;Tuscany;Toscana;Red Blend;Volpaia
31668;Italy;91;250;Tuscany;Bolgheri;Red Blend;Cipriana
31673;Italy;91;650;Tuscany;Toscana;Cabernet Sauvignon;Carpineto
31680;Italy;87;500;Veneto;Amarone della Valpolicella;Red Blend;Bottega
31681;Italy;87;1600;Veneto;Amarone della Valpolicella Classico;Red Blend;Luigi Righetti
31682;Italy;87;180;Veneto;Veneto;Red Blend;Maculan
31687;Italy;87;200;Veneto;Valpolicella Classico Superiore Ripasso;Red Blend;Zonin
31693;Italy;87;190;Veneto;Valpolicella Superiore Ripasso;Red Blend;Zeni
31699;Italy;87;180;Veneto;Valpolicella Ripasso;Red Blend;Monte Zovo
31708;Italy;87;250;Veneto;Valpolicella Superiore Ripasso;Red Blend;Cantina Sociale della Valpantena
31715;Italy;89;1000;Piedmont;Barolo;Nebbiolo;Dosio
31718;Italy;89;300;Piedmont;Asti;Moscato;Gancia
31734;Italy;89;300;Piedmont;Barbera d'Alba;Barbera;Comm. G. B. Burlotto
31736;Italy;89;500;Piedmont;Barolo;Nebbiolo;Dosio
31749;Italy;86;120;Tuscany;Chianti;Red Blend;Fattoria di Petrognano
31755;Italy;85;100;Tuscany;Chianti;Red Blend;Sorelli
31757;Italy;85;100;Tuscany;Chianti;Red Blend;Piccini
31772;Italy;88;180;Southern Italy;Puglia;Primitivo;Amastuola
31773;Italy;88;190;Southern Italy;Copertino;Red Blend;Apollonio
31781;Italy;88;150;Piedmont;Barbera d'Alba;Barbera;Cascina del Pozzo
31785;Italy;88;390;Piedmont;Barolo;Nebbiolo;Malgrà
31791;Italy;88;450;Piedmont;Barolo;Nebbiolo;Tenimenti Famiglia Cavallero
31799;Italy;88;1250;Piedmont;Barolo;Nebbiolo;Borgogno
31802;Italy;91;530;Piedmont;Barolo;Nebbiolo;Deltetto
31825;Italy;91;1200;Piedmont;Barbera d'Asti;Barbera;Coppo
31855;Italy;97;3250;Tuscany;Toscana;Red Blend;Marchesi Antinori
31856;Italy;97;2400;Tuscany;Bolgheri Superiore;Red Blend;Ornellaia
31857;Italy;97;5500;Tuscany;Toscana;Merlot;Masseto
31858;Italy;97;1300;Tuscany;Toscana;Cabernet Franc;Le Macchiole
31859;Italy;97;2270;Tuscany;Bolgheri Sassicaia;Red Blend;Tenuta San Guido
31880;Italy;91;900;Tuscany;Toscana;Cabernet Franc;Poggio al Tesoro
31890;Italy;87;150;Sicily & Sardinia;Terre Siciliane;White Blend;Duca di Salaparuta
31901;Italy;87;150;Southern Italy;Aglianico del Vulture;Aglianico;Bisceglia
31902;Italy;87;150;Sicily & Sardinia;Etna;Nerello Mascalese;Cottanera
31903;Italy;87;150;Sicily & Sardinia;Sicilia;White Blend;Cottanera
31909;Italy;87;90;Sicily & Sardinia;Terre Siciliane;Pinot Nero;Stemmari
31913;Italy;87;140;Sicily & Sardinia;Sicilia;Nero d'Avola;Tenuta Rapitalà
31916;Italy;87;250;Southern Italy;Colli di Salerno;Aglianico;Montevetrano
31918;Italy;87;700;Southern Italy;Terre del Volturno;Red Blend;Nanni Copè
31920;Italy;84;90;Veneto;Veneto;Pinot Grigio;Bonotto delle Tezze
31921;Italy;84;130;Piedmont;Brachetto d'Acqui;Brachetto;Bosio
31925;Italy;84;140;Veneto;Veneto;Sparkling Blend;Le Colture
31926;Italy;84;110;Veneto;Soave;Garganega;Marcato
31927;Italy;84;170;Central Italy;Lambrusco di Modena;Lambrusco;Cà Montanari
31928;Italy;84;190;Central Italy;Lambrusco Grasparossa di Castelvetro;Lambrusco;Cà Montanari
31929;Italy;84;100;Veneto;Veneto;Pinot Grigio;Canti
31935;Italy;84;120;Veneto;Soave;Garganega;Dal Cero Tenuta di Corte Giacobbe
31938;Italy;84;200;Southern Italy;Salento;Fiano;Vetrère
31941;Italy;84;150;Veneto;Veneto;Chardonnay;Pizzolato
31942;Italy;84;160;Veneto;Prosecco Treviso;Glera;Zardetto
31945;Italy;83;190;Central Italy;Lambrusco Grasparossa di Castelvetro;Lambrusco;Fattoria Moretto
31946;Italy;83;170;Piedmont;Piedmont;Brachetto;Demarie
31950;Italy;91;500;Tuscany;Montescudaio;Merlot;Marchesi Ginori Lisci
31951;Italy;91;250;Tuscany;Bolgheri;Red Blend;Tenuta Argentiera
31954;Italy;91;450;Tuscany;Toscana;Cabernet Sauvignon;Terre del Marchesato
31956;Italy;91;250;Tuscany;Toscana;Red Blend;Poggio al Tesoro
31964;Italy;91;650;Tuscany;Bolgheri Superiore;Red Blend;Castello di Bolgheri
31967;Italy;91;500;Tuscany;Toscana;Viognier;Michele Satta
31970;Italy;91;250;Tuscany;Toscana;Red Blend;Piccini
31972;Italy;91;750;Tuscany;Toscana;Red Blend;Villa Vignamaggio
31978;Italy;91;250;Tuscany;Monteregio di Massa Marittima;Red Blend;Rocca di Montemassi
31979;Italy;91;580;Tuscany;Maremma;Ciliegiolo;Sassotondo
31983;Italy;87;170;Veneto;Valpolicella Classico Superiore Ripasso;Red Blend;Luigi Righetti
31984;Italy;87;500;Veneto;Amarone della Valpolicella;Red Blend;Massimago
31991;Italy;87;150;Veneto;Valpolicella Classico Superiore Ripasso;Red Blend;Scriani
31996;Italy;87;250;Veneto;Valpolicella Classico Superiore Ripasso;Red Blend;Tommasi
31997;Italy;87;200;Veneto;Valpolicella Ripasso Valpantena Superiore;Red Blend;Tezza
32003;Italy;87;800;Veneto;Amarone della Valpolicella;Red Blend;Monte Tondo
32011;Italy;89;600;Piedmont;Barolo;Nebbiolo;Battaglio
32015;Italy;89;300;Piedmont;Barbera d'Alba;Barbera;Comm. G. B. Burlotto
32017;Italy;89;500;Piedmont;Barolo;Nebbiolo;Dosio
32026;Italy;89;200;Piedmont;Barbera d'Alba Superiore;Barbera;Il Falchetto
32033;Italy;89;550;Piedmont;Barolo;Nebbiolo;Rattalino
32035;Italy;89;690;Piedmont;Barolo;Nebbiolo;Tenuta Rocca
32037;Italy;89;200;Piedmont;Coste della Sesia;Nebbiolo;Travaglini
32042;Italy;85;170;Tuscany;Chianti;Red Blend;Cantine Bellini
32051;Italy;85;80;Tuscany;Chianti;Red Blend;Sorelli
32052;Italy;85;180;Tuscany;Chianti Superiore;Red Blend;Fattoria Fibbiano
32053;Italy;85;200;Tuscany;Chianti;Sangiovese;Guidi 1929
32056;Italy;85;190;Tuscany;Chianti;Red Blend;Cantine Ravazzi
32068;Italy;85;110;Tuscany;Chianti Superiore;Red Blend;Villa da Filicaja
32079;Italy;88;170;Southern Italy;Puglia;Negroamaro;Teanum
32085;Italy;88;150;Southern Italy;Salento;Primitivo;Cantine Menhir
32086;Italy;88;170;Southern Italy;Salice Salentino;Red Blend;Cantine Paolo Leo
32088;Italy;88;320;Southern Italy;Salento;Primitivo;Castello Monaci
32090;Italy;88;1250;Piedmont;Barolo;Nebbiolo;Borgogno
32102;Italy;96;800;Tuscany;Toscana;Sangiovese;Isole e Olena
32108;Italy;95;1500;Tuscany;Brunello di Montalcino;Sangiovese;Col d'Orcia
32110;Italy;95;1050;Tuscany;Toscana;Red Blend;Marchesi Antinori
32116;Italy;95;2000;Tuscany;Brunello di Montalcino;Sangiovese;Biondi Santi
32118;Italy;95;620;Tuscany;Toscana;Sangiovese;Felsina
32119;Italy;95;1100;Piedmont;Barbaresco;Nebbiolo;Giuseppe Cortese
32122;Italy;94;1050;Tuscany;Bolgheri Superiore;Red Blend;Grattamacco
32124;Italy;94;960;Tuscany;Brunello di Montalcino;Sangiovese;Il Marroneto
32144;Italy;91;400;Tuscany;Costa Toscana;Red Blend;Duemani
32151;Italy;91;200;Tuscany;Vernaccia di San Gimignano;White Blend;Panizzi
32164;Italy;90;330;Central Italy;Sagrantino di Montefalco;Sagrantino;Còlpetrone
32168;Italy;90;450;Central Italy;Umbria;Red Blend;Falesco
32169;Italy;90;350;Central Italy;Sagrantino di Montefalco;Sagrantino;Di Filippo
32170;Italy;90;320;Central Italy;Montefalco Rosso;Red Blend;Antonelli
32171;Italy;90;230;Central Italy;Montefalco Rosso;Red Blend;Arnaldo Caprai
32186;Italy;90;600;Central Italy;Umbria;White Blend;Marchesi Antinori
32187;Italy;90;450;Central Italy;Montefalco Rosso;Red Blend;Milziade Antano
32197;Italy;87;160;Southern Italy;Irpinia;Red Blend;I Capitani
32207;Italy;87;150;Sicily & Sardinia;Terre Siciliane;Nerello Mascalese;Di Giovanna
32209;Italy;87;250;Sicily & Sardinia;Cerasuolo di Vittoria;Red Blend;Casa di Grazia
32217;Italy;87;550;Southern Italy;Terre del Volturno;Casavecchia;Terre del Principe
32218;Italy;87;210;Southern Italy;Lacryma Christi del Vesuvio;Piedirosso;Terredora
32219;Italy;87;170;Southern Italy;Irpinia;Falanghina;Terredora
32220;Italy;83;110;Central Italy;Lambrusco di Sorbara;Lambrusco;Cantina di Sorbara
32226;Italy;83;170;Central Italy;Lambrusco di Modena;Lambrusco;Cà Montanari
32227;Italy;83;100;Italy Other;Italy;White Blend;Canti
32233;Italy;83;160;Central Italy;Lambrusco Reggiano;Lambrusco;Bertolani
32235;Italy;83;120;Veneto;Prosecco;Glera;Pizzolato
32236;Italy;83;180;Central Italy;Colli Piacentini;Pinot Nero;Tenuta Villa Tavernago
32238;Italy;83;150;Veneto;Prosecco;Glera;Colutta
32241;Italy;83;190;Central Italy;Lambrusco Grasparossa di Castelvetro;Lambrusco;Tenuta Pederzana
32249;Italy;83;170;Veneto;Conegliano Valdobbiadene Prosecco Superiore;Glera;Canella
32250;Italy;91;420;Tuscany;Bolgheri;Red Blend;Serni Fulvio Luigi
32255;Italy;91;300;Tuscany;Chianti Classico;Sangiovese;Castello di Gabbiano
32256;Italy;91;350;Tuscany;Bolgheri Superiore;Red Blend;Ferrari Iris e Figli
32260;Italy;91;300;Tuscany;Bolgheri;Red Blend;Marchesi Antinori
32267;Italy;91;500;Tuscany;Brunello di Montalcino;Sangiovese Grosso;Renieri
32279;Italy;91;600;Tuscany;Brunello di Montalcino;Sangiovese Grosso;Carpineto
32282;Italy;87;400;Veneto;Amarone della Valpolicella;Red Blend;Cantina Sociale della Valpantena
32283;Italy;87;170;Veneto;Valpolicella Ripasso;Red Blend;Cantina Sociale della Valpantena
32286;Italy;87;220;Veneto;Valpolicella Classico Superiore Ripasso;Red Blend;Bertani
32294;Italy;87;350;Lombardy;Lugana;Turbiana;Zenato
32296;Italy;87;170;Veneto;Soave;White Blend;Allegrini
32300;Italy;87;450;Veneto;Amarone della Valpolicella Classico;Red Blend;Le Bertarole
32301;Italy;87;300;Veneto;Valpolicella Classico Superiore Ripasso;Red Blend;Le Marognole
32302;Italy;87;1420;Veneto;Amarone della Valpolicella Classico;Red Blend;Le Salette
32304;Italy;87;250;Veneto;Valpolicella Superiore Ripasso;Red Blend;Domenico Fraccaroli
32310;Italy;88;430;Piedmont;Barolo;Nebbiolo;Giribaldi
32320;Italy;88;240;Piedmont;Barbera d'Alba;Barbera;Broccardo
32322;Italy;88;330;Piedmont;Barbera d'Alba;Barbera;Conterno Fantino
32354;Italy;85;290;Tuscany;Vino Nobile di Montepulciano;Red Blend;Vecchia Cantina di Montepulciano
32362;Italy;85;350;Tuscany;Chianti Classico;Red Blend;Brancaia
32368;Italy;85;150;Tuscany;Chianti;Red Blend;La Querce
32372;Italy;88;920;Piedmont;Barolo;Nebbiolo;Conterno Fantino
32375;Italy;88;160;Southern Italy;Salento;Primitivo;Masseria Altemura
32379;Italy;88;400;Southern Italy;Salento;Negroamaro;Mocavero
32380;Italy;88;240;Piedmont;Ruché di Castagnole Monferrato;Ruché;Montalbera
32383;Italy;88;300;Southern Italy;Salento;Primitivo;Futura 14
32388;Italy;88;130;Southern Italy;Puglia;Primitivo;Tormaresca
32389;Italy;88;150;Southern Italy;Castel del Monte;Red Blend;Torrevento
32408;Italy;91;240;Piedmont;Barbera d'Alba;Barbera;Ca' Viola
32415;Italy;91;1100;Piedmont;Barolo;Nebbiolo;Marchesi di Barolo
32418;Italy;91;400;Piedmont;Dogliani Superiore;Dolcetto;Pecchenino
32435;Italy;94;1000;Tuscany;Brunello di Montalcino;Sangiovese;Mastrojanni
32438;Italy;94;2400;Tuscany;Bolgheri Superiore;Red Blend;Ornellaia
32447;Italy;94;500;Tuscany;Bolgheri;Red Blend;Michele Satta
32451;Italy;94;1100;Tuscany;Bolgheri Superiore;Red Blend;Guado al Tasso
32453;Italy;94;8000;Tuscany;Brunello di Montalcino;Sangiovese;Biondi Santi
32469;Italy;90;540;Central Italy;Montefalco Rosso;Red Blend;Arnaldo Caprai
32490;Italy;87;260;Southern Italy;Campania;Aglianico;Villa Raiano
32492;Italy;87;500;Southern Italy;Falerno del Massico;Red Blend;Ager Falernus
32493;Italy;87;200;Southern Italy;Campi Flegrei;Piedirosso;Agnanum
32506;Italy;87;450;Southern Italy;Falerno del Massico;Red Blend;Masseria Felicia
32512;Italy;87;320;Southern Italy;Pompeiano;Piedirosso;Sorrentino
32514;Italy;87;100;Sicily & Sardinia;Terre Siciliane;Chardonnay;Stemmari
32515;Italy;87;570;Southern Italy;Terre del Volturno;Pallagrello Nero;Terre del Principe
32516;Italy;87;170;Sicily & Sardinia;Cerasuolo di Vittoria;Red Blend;Terre di Giurfo
32517;Italy;87;170;Southern Italy;Campania;Coda di Volpe;Terredora
32521;Italy;83;170;Central Italy;Emilia;Lambrusco;Cantine Ceci
32522;Italy;83;200;Northeastern Italy;Friuli Venezia Giulia;Sparkling Blend;Colutta
32525;Italy;83;90;Piedmont;Piedmont;Moscato;Bella Bollè
32529;Italy;83;200;Southern Italy;Salento;Fiano;Vetrère
32530;Italy;83;180;Southern Italy;Salento;Negroamaro;Vetrère
32535;Italy;83;280;Central Italy;Emilia-Romagna;Red Blend;Costa Archi
32536;Italy;83;70;Veneto;Veneto;Moscato;Rivani
32538;Italy;83;130;Piedmont;Piedmont;Brachetto;Prima Mazzo
32542;Italy;82;140;Veneto;Prosecco;Glera;Fattoria Giuseppe Savini
32546;Italy;82;90;Piedmont;Piedmont;Moscato;Bella Bollè
32548;Italy;82;200;Southern Italy;Salento;Fiano;Vetrère
32549;Italy;82;60;Central Italy;Emilia;Lambrusco;Cantine Riunite
