id;country;designation;points;price;province;region_1;winery
23673;Italy;Tralivio;89;17;Central Italy;Verdicchio dei Castelli di Jesi Classico Superiore;Sartarelli
23677;Italy;Riserva Plenio;89;35;Central Italy;Verdicchio dei Castelli di Jesi Classico;Umani Ronchi
23678;Italy;Roggio del Filare;89;55;Central Italy;Rosso Piceno Superiore;Velenosi
23683;Italy;Rincrocca;89;18;Central Italy;Verdicchio dei Castelli di Jesi Classico Superiore;La Staffa
23703;Italy;Campolieti;87;19;Veneto;Valpolicella Classico Superiore Ripasso;Luigi Righetti
23708;Italy;Acinum;87;18;Veneto;Valpolicella Ripasso;Montresor
23715;Italy;Valeirano;88;41;Piedmont;Barbaresco;Ada Nada
23717;Italy;Riserva;88;48;Piedmont;Barbaresco;Bera
23730;Italy;I Fiori;88;20;Sicily & Sardinia;Monica di Sardegna;Pala
23742;Italy;Noras;87;27;Sicily & Sardinia;Carignano del Sulcis;Cantina Santadi
23751;Italy;Le Ellere;88;25;Tuscany;Chianti Classico;Castello d'Albola
23752;Italy;Solatio;88;12;Tuscany;Toscana;Castello di Gabbiano
23769;Italy;Extra Dry;89;15;Veneto;Valdobbiadene Prosecco Superiore;Drusian
23772;Italy;Brut;89;19;Veneto;Conegliano Valdobbiadene Prosecco Superiore;Sanfeletto
23784;Italy;Extra Brut Metodo Classico;89;50;Italy Other;Vino Spumante;Bruno Giacosa
23785;Italy;Vintage Collection Satèn;89;75;Lombardy;Franciacorta;Ca' del Bosco
23786;Italy;Cuvée Prestige Rosé;89;60;Lombardy;Franciacorta;Ca' del Bosco
23800;Italy;Karneid;89;22;Northeastern Italy;Alto Adige;Franz Gojer-Glögglhof
23801;Italy;Karneid;89;26;Northeastern Italy;Alto Adige;Franz Gojer-Glögglhof
23807;Italy;Penon;89;25;Northeastern Italy;Alto Adige;Nals Margreid
23808;Italy;Sirmian;89;30;Northeastern Italy;Alto Adige;Nals Margreid
23817;Italy;Turian;89;25;Northeastern Italy;Friuli Colli Orientali;Collavini
23835;Italy;Alnè Extra Dry;88;16;Veneto;Prosecco Treviso;La Tordera
23842;Italy;Soluna;88;35;Northeastern Italy;Collio;Livon
23845;Italy;Brut;88;15;Veneto;Prosecco Treviso;Masottina
23852;Italy;Strada di Guia 109 Brut;88;25;Veneto;Valdobbiadene Prosecco Superiore;Foss Marai
23856;Italy;Brut;88;17;Veneto;Prosecco Treviso;Giol
23874;Italy;Tenuta Capofaro 500ml;90;50;Sicily & Sardinia;Salina;Tasca d'Almerita
23875;Italy;Capitel Fontana;90;60;Veneto;Recioto della Valpolicella Classico;Tedeschi
23907;Italy;Tavernello;82;7;Central Italy;Romagna;Caviro
23912;Italy;Principessa Brut;82;15;Central Italy;Colli Piacentini;Luretta
23917;Italy;Lellè Extra Dry;82;14;Veneto;Prosecco;Fattoria Giuseppe Savini
23923;Italy;Picol Ross Brut;82;22;Central Italy;Emilia-Romagna;Moro di Rinaldini
23929;Italy;Vino Spumante Rosé;82;17;Veneto;Veneto;Zardetto
23931;Italy;Pink Moscato;82;13;Piedmont;Piedmont;Tosti
23935;Italy;Seven Daughters;82;15;Veneto;Veneto;Cantine dei Colli Tramonte
23959;Italy;Riserva;94;43;Tuscany;Chianti Classico;Cinciano
23962;Italy;Riserva Madrechiesa;94;55;Tuscany;Morellino di Scansano;Terenzi
23969;Italy;Poggio Rosso Riserva;94;50;Tuscany;Chianti Classico;San Felice
23983;Italy;Casanuova di Nittardi;93;35;Tuscany;Chianti Classico;Nittardi
24006;Italy;San Leonardo;92;61;Northeastern Italy;Vigneti delle Dolomiti;Tenuta San Leonardo
24016;Italy;San Leonardo;92;61;Northeastern Italy;Vigneti delle Dolomiti;Tenuta San Leonardo
24022;Italy;Torriglione;87;55;Piedmont;Barolo;Mario Gagliasso
24037;Italy;Luce di Lava Rosso;87;19;Sicily & Sardinia;Etna;Cantine Russo
24071;Italy;Giulietta;85;10;Northeastern Italy;Delle Venezie;Tommasi
24085;Italy;Riserva;90;70;Tuscany;Brunello di Montalcino;Marchesato degli Aleramici
24096;Italy;Costeggiola;90;22;Veneto;Soave Classico;Guerrieri Rizzardi
24106;Italy;Poggiarelli;89;95;Tuscany;Brunello di Montalcino;La Mannella
24116;Italy;Rosa di Monte Torre;85;23;Veneto;Veneto;Gorgo
24140;Italy;W.... Dreams;92;76;Northeastern Italy;Venezia Giulia;Jermann
24165;Italy;Terre di Orazio;87;18;Southern Italy;Aglianico del Vulture;Cantina di Venosa
24170;Italy;Notturno;87;16;Central Italy;Romagna;Drei Donà
24172;Italy;Ombroso;87;25;Central Italy;Romagna;Giovanna Madonia
24183;Italy;Tenuta di Altavilla;88;25;Southern Italy;Fiano di Avellino;Villa Matilde
24185;Italy;Scirafi;88;26;Sicily & Sardinia;Passito di Pantelleria;Abraxas
24202;Italy;Le Fossette;87;22;Southern Italy;Puglia;Alberto Longo
24216;Italy;Iselis;90;20;Sicily & Sardinia;Isola dei Nuraghi;Argiolas
24234;Italy;Sergio Rosé;85;20;Veneto;Veneto;Mionetto
24238;Italy;Vigneto Enrico Cialdini;85;17;Central Italy;Lambrusco Grasparossa di Castelvetro;Cleto Chiarli
24239;Italy;Brut;85;16;Veneto;Prosecco del Veneto;Collalbrigo
24242;Italy;Miraval Extra Dry;85;20;Veneto;Prosecco di Conegliano e Valdobbiadene;Bellenda
24248;Italy;Frizzante;85;13;Italy Other;Italy;Martini & Rossi
24255;Italy;Brut;85;15;Veneto;Prosecco del Veneto;Canella
24256;Italy;Brut Millesimato;85;35;Veneto;Veneto;Carpenè Malvolti
24275;Italy;Torre di Giano;87;15;Central Italy;Umbria;Lungarotti
24280;Italy;Anas-Cëtta;88;29;Piedmont;Langhe;Elvio Cogno
24282;Italy;Luna Mater;88;23;Central Italy;Frascati Superiore;Fontana Candida
24288;Italy;Terre di Tufi;88;15;Tuscany;Toscana;Teruzzi & Puthod
24290;Italy;Montesanto;88;15;Veneto;Piave;Bonotto delle Tezze
24292;Italy;Puiten;88;23;Northeastern Italy;Alto Adige;Colterenzio
24293;Italy;Il Tornese;88;20;Central Italy;Emilia-Romagna;Drei Donà Tenuta La Palazza
24297;Italy;Nemorino;88;20;Tuscany;Toscana;I Giusti e Zanza
24303;Italy;Dadà;88;20;Piedmont;Langhe;Negretti
24306;Italy;Berrò;85;10;Piedmont;Piedmont;Pico Maccario
24317;Italy;Vigneto Vigne dai Vieris;85;10;Northeastern Italy;Venezia Giulia;Di Lenardo
24318;Italy;Vigneto Vigne dai Vieris;85;10;Northeastern Italy;Venezia Giulia;Di Lenardo
24332;Italy;Rondolino;85;12;Tuscany;Vernaccia di San Gimignano;Teruzzi & Puthod
24344;Italy;Colvecchio;86;36;Tuscany;Sant'Antimo;Castello Banfi
24346;Italy;Barco Reale;86;14;Tuscany;Carmignano;Capezzana
24358;Italy;Teuzzo Riserva;86;31;Tuscany;Chianti Classico;Cecchi
24365;Italy;Aulo;86;12;Tuscany;Toscana;Elisabetta
24371;Italy;Millesimato Cuvée Tenuta Val de Brun Extra Dry;88;24;Veneto;Conegliano Valdobbiadene Prosecco Superiore;Astoria
24372;Italy;Belcanto Cartizze;88;24;Veneto;Valdobbiadene Superiore di Cartizze;Bellussi
24385;Italy;Tufaie;88;13;Veneto;Soave Classico;Bolla
24394;Italy;Fontègo;86;13;Veneto;Soave;La Cappuccina
24420;Italy;Riserva;92;30;Tuscany;Chianti Rufina;I Veroni
24468;Italy;Aria;92;28;Tuscany;Chianti Classico;Casa al Vento
24497;Italy;Crivella;90;45;Piedmont;Moscato d'Asti;Mongioia
24556;Italy;Integolo;86;18;Tuscany;Toscana;Sada
24573;Italy;Carlo Negri;91;50;Lombardy;Sforzato di Valtellina;Nino Negri
24590;Italy;Le Volpare;87;13;Veneto;Soave Classico;Tommasi
24604;Italy;Fine Dry;87;12;Sicily & Sardinia;Marsala;Florio
24615;Italy;Venc;87;15;Northeastern Italy;Friuli Isonzo;Blason
24622;Italy;Efeso;87;24;Southern Italy;Val di Neto;Librandi
24626;Italy;Vigna Pezza La Corte;87;24;Southern Italy;Aglianico del Taburno;Ocone
24659;Italy;Riserva;88;19;Tuscany;Morellino di Scansano;Val delle Rose
24664;Italy;Selvamaggio;88;27;Tuscany;Toscana;Villa La Selva
24667;Italy;Riserva - Don Alberto;88;40;Tuscany;Chianti Classico;Le Miccine
24668;Italy;Il Poggio Riserva;88;50;Tuscany;Chianti Classico;Castello di Monsanto
24688;Italy;Alcamo;85;10;Sicily & Sardinia;Alcamo;Cusumano
24717;Italy;Riserva;90;26;Tuscany;Chianti Classico;Rocca delle Macìe
24728;Italy;Torrediluna;85;13;Northeastern Italy;Venezie;Lechthaler
24730;Italy;Madonna della Scoperta;85;31;Lombardy;Lugana;Perla del Garda
24734;Italy;Corte Giacobbe;85;12;Veneto;Soave;Dal Cero Tenuta di Corte Giacobbe
24735;Italy;Vigneto Runcata;85;29;Veneto;Soave Superiore;Dal Cero Tenuta di Corte Giacobbe
24741;Italy;Torrediluna;85;13;Northeastern Italy;Venezie;Lechthaler
24821;Italy;Piastraia;93;70;Tuscany;Bolgheri Superiore;Michele Satta
24863;Italy;Aldiano;87;19;Central Italy;Trebbiano d'Abruzzo;Cantina Tollo
24877;Italy;Riserva;85;26;Tuscany;Chianti Classico;Renieri
24894;Italy;Cru Perdu Brut;85;45;Lombardy;Franciacorta;Castello Bonomi
24939;Italy;Rjgialla Selènze;88;21;Northeastern Italy;Colli Orientali del Friuli;La Tunella
24941;Italy;Riserva;88;15;Northeastern Italy;Trentino;Mezzacorona
24983;Italy;Gaia Principe;87;48;Piedmont;Barbaresco;Prinsi
24984;Italy;Rosato Secco;87;16;Central Italy;Lambrusco dell'Emilia;Rinaldini
24994;Italy;Sorangela;87;23;Piedmont;Barbera d'Asti;Tre Secoli
25017;Italy;Riserva del Fondatore;93;90;Northeastern Italy;Trento;Giulio Ferrari
25018;Italy;Brut;92;85;Lombardy;Franciacorta;Ca' del Bosco
25024;Italy;Riserva Campoalto;88;24;Tuscany;Chianti Classico;Casuccio Tarletti
25027;Italy;3 Utin;88;26;Piedmont;Langhe;Ciabot Berton
25033;Italy;San Felo;88;25;Tuscany;Morellino di Scansano;Fattoria San Felo
25048;Italy;Capotondo;88;20;Tuscany;Chianti Classico;Vèscine
25090;Italy;Gaiospino Fumé;87;38;Central Italy;Verdicchio dei Castelli di Jesi Classico Superiore;Fattoria Coroncino
25103;Italy;Kristan;87;28;Northeastern Italy;Alto Adige;Egger-Ramer
25104;Italy;Lareith;87;20;Northeastern Italy;Alto Adige;Erste Neue
25105;Italy;Preve Riserva;87;214;Piedmont;Barolo;Gianni Gagliardo
25106;Italy;Classico;87;19;Veneto;Bardolino Chiaretto;Guerrieri Rizzardi
25136;Italy;La Cala;86;14;Sicily & Sardinia;Vermentino di Gallura;Sella & Mosca
25149;Italy;Brut Saten;88;47;Lombardy;Franciacorta;Ricci Curbastro
25162;Italy;Naturalis Extra Brut;88;34;Lombardy;Franciacorta;La Valle
25201;Italy;Helichrysum;92;75;Tuscany;Brunello di Montalcino;San Polino
25203;Italy;Riserva;92;80;Tuscany;Brunello di Montalcino;Tornesi
25204;Italy;Riserva;92;65;Tuscany;Brunello di Montalcino;Uccelliera
25208;Italy;Riserva;92;75;Tuscany;Brunello di Montalcino;Marchesato degli Aleramici
25210;Italy;Riserva;92;60;Tuscany;Brunello di Montalcino;Villa Poggio Salvi
25215;Italy;Bramante Cosimi;92;45;Tuscany;Brunello di Montalcino;Il Poggiolo E. Cosimi
25216;Italy;Campo di Marzo;92;60;Tuscany;Brunello di Montalcino;Il Valentiano
25217;Italy;Riserva;92;50;Tuscany;Brunello di Montalcino;Podere Paganico
25219;Italy;Lemartine;92;52;Tuscany;Toscana;Poggio Antico
25221;Italy;Riserva;92;140;Tuscany;Brunello di Montalcino;Tenuta di Sesta
25256;Italy;Rosé;87;36;Italy Other;Vino Spumante;Costaripa
25258;Italy;Brut;87;40;Lombardy;Franciacorta;Ricci Curbastro
25269;Italy;Cru Perdu;87;40;Lombardy;Franciacorta;Castello Bonomi
25275;Italy;Serra Lori;86;16;Sicily & Sardinia;Isola dei Nuraghi;Argiolas
25280;Italy;075 Carati;86;16;Northeastern Italy;Friuli Grave;Piera Martellozzo
25286;Italy;Podere dei Blumeri;86;40;Northeastern Italy;Venezia Giulia;Mario Schiopetto
25304;Italy;Varius;87;18;Southern Italy;Salento;Cantele
25310;Italy;Weisshaus;87;19;Northeastern Italy;Alto Adige;Colterenzio
25316;Italy;Re Manfredi;87;22;Southern Italy;Basilicata;Terre degli Svevi
25320;Italy;Vignenuove;87;27;Veneto;Valpolicella Classico Superiore Ripasso;Luciana Cordioli
25327;Italy;Riserva;95;120;Tuscany;Brunello di Montalcino;Siro Pacenti
25328;Italy;Val di Suga;95;61;Tuscany;Brunello di Montalcino;Tenimenti Angelini
25329;Italy;Riserva;95;75;Tuscany;Brunello di Montalcino;Verbena
25332;Italy;Poggio all'Oro Riserva;95;150;Tuscany;Brunello di Montalcino;Castello Banfi
25333;Italy;Riserva;94;130;Tuscany;Brunello di Montalcino;Cupano
25336;Italy;Saffredi;94;126;Tuscany;Maremma;Fattoria Le Pupille
25337;Italy;Riserva;94;75;Tuscany;Brunello di Montalcino;Gianni Brunelli
25339;Italy;Riserva;94;59;Tuscany;Brunello di Montalcino;La Fortuna
25341;Italy;Tignanello;94;99;Tuscany;Toscana;Marchesi Antinori
25347;Italy;Riserva;94;90;Tuscany;Brunello di Montalcino;San Polo
25352;Italy;Assunto Riserva;94;85;Tuscany;Brunello di Montalcino;Bellaria
25357;Italy;46 Parallelo Extra Dry;87;30;Veneto;Conegliano Valdobbiadene Prosecco Superiore;Il Colle
25372;Italy;Francesco Galliano Blanc de Blancs;87;29;Piedmont;Piedmont;Borgo Maragliano
25373;Italy;Extra Dry;87;20;Veneto;Conegliano Valdobbiadene Prosecco Superiore;Bortolotti
25374;Italy;Bagnolo;87;25;Central Italy;Sangiovese di Romagna;Villa Bagnolo
25375;Italy;Cuvée Oris Dry;87;19;Veneto;Conegliano Valdobbiadene Prosecco Superiore;Villa Sandi
25378;Italy;Riserva;87;23;Tuscany;Chianti;Pietro Beconcini
25385;Italy;Cannubi;94;165;Piedmont;Barolo;Borgogno
25464;Italy;Capitel Monte Olmi;88;90;Veneto;Amarone della Valpolicella Classico;Tedeschi
25471;Italy;Argillaia I Fondatori;88;19;Lombardy;Lugana;Fabiano
25486;Italy;La Corte del Pozzo;89;28;Veneto;Valpolicella;Gino Fasoli
25495;Italy;Vigna Morlongo;89;19;Veneto;Bardolino Classico;Villabella
25498;Italy;Collepiano;88;50;Central Italy;Montefalco Sagrantino;Arnaldo Caprai
25508;Italy;Metodo Classico Brut;88;17;Central Italy;Lambrusco di Modena;Cantina della Volta
25528;Italy;Le Coste di Monforte;86;80;Piedmont;Barolo;Parusso
25546;Italy;Bricco Faset;92;38;Piedmont;Barbaresco;La Spinona
25567;Italy;Camp du Rouss;91;21;Piedmont;Barbera d'Asti;Coppo
25675;Italy;Pizzo del Vento;84;12;Southern Italy;Salento;Miali
25721;Italy;Tommaso Bojola;84;21;Tuscany;Chianti Classico;Fattoria la Castellina
25731;Italy;Colle dei Mandorli;84;35;Tuscany;Toscana;Tenuta San Vito
25742;Italy;Abbazia di Rosazzo;91;55;Northeastern Italy;Rosazzo;Livio Felluga
25759;Italy;Praepositus;91;30;Northeastern Italy;Alto Adige Valle Isarco;Abbazia di Novacella
25767;Italy;Arnth;87;36;Tuscany;Cortona;La Calonica
25776;Italy;Riserva;87;30;Tuscany;Vino Nobile di Montepulciano;Fattoria della Talosa
25782;Italy;Gran Selezione;87;35;Tuscany;Chianti Classico;Castello di Uzzano
25787;Italy;Tracugnano;87;17;Central Italy;Orvieto;Sergio Mottura
25790;Italy;Sagrestano;87;28;Tuscany;Toscana;Le Palaie
25791;Italy;Lagone;87;16;Tuscany;Toscana;Aia Vecchia
25792;Italy;Riserva;87;39;Tuscany;Chianti Classico;Canonica a Cerreto
25793;Italy;Pietraregia Riserva;87;24;Tuscany;Morellino di Scansano;Marchesi de' Frescobaldi
25796;Italy;Selvabianca;87;19;Tuscany;Vernaccia di San Gimignano;Il Colombaio di Santa Chiara
25806;Italy;Prime Donne;93;106;Tuscany;Brunello di Montalcino;Donatella Cinelli Colombini
25816;Italy;Mazzano;93;170;Veneto;Amarone della Valpolicella Classico;Masi
25825;Italy;Helicrysum;93;75;Tuscany;Brunello di Montalcino;San Polino
25849;Italy;Prunar;88;19;Northeastern Italy;Alto Adige;Erste Neue
25850;Italy;Rifall;88;21;Northeastern Italy;Alto Adige;Erste Neue
25862;Italy;Campo Novo;88;16;Central Italy;Cesanese del Piglio;Casale della Ioria
25917;Italy;Perno Vigna Cappella di S. Stefano;87;105;Piedmont;Barolo;Rocche dei Manzoni
25931;Italy;Gricos;87;11;Southern Italy;Aglianico del Vulture;Lucania
25933;Italy;Marsillo;87;17;Piedmont;Moscato d'Asti;Marco Negri
25945;Italy;Rocca del Dragone;87;15;Southern Italy;Campania;Orion Wine
25960;Italy;Eoos;93;45;Northeastern Italy;Colli Orientali del Friuli;Comelli
25977;Italy;Perlé Nero;92;78;Northeastern Italy;Trento;Ferrari
26006;Italy;Bosan Riserva;91;115;Veneto;Amarone della Valpolicella Classico;Cesari
26011;Italy;Poggio al Tufo;86;24;Tuscany;Maremma Toscana;Tommasi
26017;Italy;Centine;86;11;Tuscany;Toscana;Banfi
26022;Italy;Vipra Bianca;86;14;Central Italy;Umbria;Bigi
26023;Italy;Monte Fiore;86;15;Central Italy;Marche;Domodimonti
26025;Italy;Rosso Melograno;86;12;Central Italy;Umbria;Roccafiore
26027;Italy;Sangio'vese;86;14;Central Italy;Umbria;Tenuta Vitalonga
26033;Italy;Diecicoppe;86;16;Central Italy;Colline Pescaresi;Pasetti
26048;Italy;Bocciolo;84;17;Piedmont;Colline Novaresi;Ca' Nova
26068;Italy;S'Indora;87;12;Tuscany;Toscana;Mocine
26071;Italy;Riserva;87;18;Tuscany;Chianti;L'Oca Ciuca
26076;Italy;Astraio;87;15;Tuscany;Maremma Toscana;Rocca di Montemassi
26078;Italy;Acquadoro;87;25;Tuscany;Maremma Toscana;Tenuta La Badiola
26103;Italy;Corte Brà;91;40;Veneto;Amarone della Valpolicella Classico;Sartori
26118;Italy;Fatica Contadina;90;54;Southern Italy;Taurasi;Terredora
26120;Italy;Monaco Rosso;90;49;Southern Italy;Taurasi;Cantina Dei Monaci
26121;Italy;Il Repertorio;90;35;Southern Italy;Aglianico del Vulture;Cantine del Notaio
26131;Italy;Radici;90;43;Southern Italy;Taurasi;Mastroberardino
26140;Italy;Bosco Faiano;89;39;Southern Italy;Taurasi;I Capitani
26150;Italy;Brut Metodo Classico;89;45;Sicily & Sardinia;Etna;Antichi Vinai 1877
26152;Italy;Rosé;89;45;Lombardy;Franciacorta;Barone Pizzini
26161;Italy;Cuvée Prestige Metodo Classico;89;40;Lombardy;Franciacorta;Ca' del Bosco
26172;Italy;Spanna Bernardo Vallana;89;18;Piedmont;Colline Novaresi;Vallana
26175;Italy;del Comune di Serralunga d'Alba;89;70;Piedmont;Barolo;Vite Colte
26179;Italy;Villero;89;59;Piedmont;Barolo;Oddero
26180;Italy;Parafada;89;78;Piedmont;Barolo;Palladino
26184;Italy;Roncaglie;89;66;Piedmont;Barbaresco;Poderi Colla
26187;Italy;Vigna Castellero;89;57;Piedmont;Barolo;Barale Fratelli
26190;Italy;Casot;89;48;Piedmont;Barbaresco;Boffa
26196;Italy;Martinenga;89;55;Piedmont;Barbaresco;Tenute Cisa Asinari dei Marchesi di Gresy
26205;Italy;Albori di Lampata;88;320;Sicily & Sardinia;Isola dei Nuraghi;Capichera
26207;Italy;Tufoblù;88;42;Piedmont;Barbaresco;Col dei Venti
26219;Italy;Roncaglie Riserva;88;94;Piedmont;Barbaresco;Socré
26248;Italy;Ipso Zuc di Volpe;90;52;Northeastern Italy;Colli Orientali del Friuli;Volpe Pasini
26251;Italy;Mongris Riserva;90;30;Northeastern Italy;Collio;Marco Felluga
26259;Italy;Recit;88;18;Piedmont;Roero;Monchiero Carbone
26265;Italy;Fossili del Comune di Gavi;88;20;Piedmont;Gavi;San Silvestro
26271;Italy;Camestri;88;16;Piedmont;Roero;Marco Porello
26275;Italy;Ambrosia Riserva;88;20;Central Italy;Verdicchio dei Castelli di Jesi Classico;Vignamato
26281;Italy;Rocche dell'Annunziata;88;48;Piedmont;Barolo;Mario Gagliasso
26283;Italy;Acinatium;88;55;Veneto;Recioto di Soave;Suavia
26289;Italy;Millesimato Extra Dry;87;25;Veneto;Conegliano Valdobbiadene Prosecco Superiore;Bacio della Luna
26291;Italy;Brut;87;16;Piedmont;Piedmont;Borgo Maragliano
26292;Italy;Dry;87;20;Veneto;Conegliano Valdobbiadene Prosecco Superiore;Bortolotti
26296;Italy;Citto;87;11;Tuscany;Toscana;Volpaia
26300;Italy;Staforte;87;22;Veneto;Soave Classico;Prà
26308;Italy;Diacono Gerardo 1028 Riserva;87;20;Central Italy;Gutturnio Colli Piacentini;Torre Fornello
26317;Italy;Bareta Brut;87;26;Veneto;Conegliano Valdobbiadene Prosecco Superiore;Merotto
26318;Italy;Lamùri;86;20;Sicily & Sardinia;Sicilia;Tasca d'Almerita
26322;Italy;Coralto;86;13;Sicily & Sardinia;Terre Siciliane;Baglio Curatolo Arini 1875
26323;Italy;BDP Y;86;14;Sicily & Sardinia;Sicilia;Baglio di Pianetto
26325;Italy;Vento di Mare;86;10;Sicily & Sardinia;Terre Siciliane;Cantine Ermes
26341;Italy;BDP Y;86;14;Sicily & Sardinia;Terre Siciliane;Baglio di Pianetto
26343;Italy;Terre di Giumara;86;14;Sicily & Sardinia;Terre Siciliane;Caruso & Minini
26350;Italy;Le Sughere di Frassinello;90;35;Tuscany;Maremma Toscana;Rocca di Frassinello
26356;Italy;La Fornace;90;65;Tuscany;Toscana;Carpineto
26366;Italy;Erminia;90;60;Tuscany;Toscana;Fornacelle
26369;Italy;Grale;90;23;Tuscany;Bolgheri;Le Grascete
26375;Italy;Prima Causa;90;48;Tuscany;Maremma Toscana;La Selva
26383;Italy;Corbaia;93;65;Tuscany;Toscana;Castello di Bossi
26386;Italy;Chance;93;39;Tuscany;Maremma;Poggio Verrano
26393;Italy;Balifico;92;57;Tuscany;Toscana;Volpaia
26395;Italy;Cum Laude;92;37;Tuscany;Toscana;Castello Banfi
26398;Italy;Suisassi;92;110;Tuscany;Toscana;Duemani
26403;Italy;Sassoalloro;92;29;Tuscany;Toscana;Jacopo Biondi-Santi
26407;Italy;Solos;88;33;Northeastern Italy;Alto Adige;Kellerei Kaltern Caldaro
26413;Italy;Motto Piane;88;20;Veneto;Soave;Fattori
26415;Italy;Indra;88;22;Northeastern Italy;Alto Adige;Girlan
26417;Italy;Punggl;88;17;Northeastern Italy;Alto Adige;Peter Zemmer
26418;Italy;Stefany Extra Dry;88;15;Veneto;Prosecco;Pizzolato
26421;Italy;Le Rive;88;45;Veneto;Veronese;Suavia
26426;Italy;Foscarin Slavinus;88;30;Veneto;Soave Classico Superiore;Monte Tondo
26428;Italy;Kofl;88;17;Northeastern Italy;Alto Adige;Cantina Produttori Cortaccia
26432;Italy;Peloro;94;20;Sicily & Sardinia;Terre Siciliane;Le Casematte
26457;Italy;Rosso;93;30;Sicily & Sardinia;Etna;Graci
26459;Italy;La Traversagna;88;50;Veneto;Valpolicella Classico Superiore Ripasso;Monte Faustino
26461;Italy;I Cantoni;88;30;Veneto;Valpolicella Classico Superiore;Novaia
26463;Italy;Famiglia Pasqua;88;30;Veneto;Amarone della Valpolicella;Pasqua
26469;Italy;XX Anni in Due Secoli;88;70;Veneto;Amarone della Valpolicella Classico;Corteforte
26473;Italy;Le Quare;88;19;Veneto;Valpolicella Classico Superiore Ripasso;Gamba
26481;Italy;Metiusco;87;25;Southern Italy;Salento;Palamà
26482;Italy;San'Emiliano Chiaretto;87;13;Lombardy;Valtènesi;Pratello
26501;Italy;Borghetta;87;24;Lombardy;Lugana;Avanzi
26534;Italy;Reyna;93;42;Piedmont;Barbaresco;Michele Chiarlo
26551;Italy;Buio Buio Riserva;92;45;Sicily & Sardinia;Carignano del Sulcis;Mesa
26558;Italy;Don Antonio;92;42;Sicily & Sardinia;Sicilia;Morgante
26566;Italy;Il Moro Limited Edition;92;28;Sicily & Sardinia;Sicilia;Valle dell'Acate
26570;Italy;Passito;91;37;Sicily & Sardinia;Malvasia delle Lipari;Hauner
26584;Italy;Roggeri;86;60;Piedmont;Barolo;Crissante Alessandria
26585;Italy;Coste di Rose;86;77;Piedmont;Barolo;Marchesi di Barolo
26601;Italy;Vigna Mandorlo;89;75;Piedmont;Barolo;Giacosa Fratelli
26604;Italy;Rabajà;89;54;Piedmont;Barbaresco;Cascina Luisin
